global_step,episode,episode_return,episode_length,success,collision,off_route,agents_alive_done,stagnation,timeout,terminal_reason
37185,209,-5.007636084073105,45,0,1,0,0,0,0,collision
37314,210,-5.137858114569815,129,0,1,0,0,0,0,collision
37613,211,-0.36331858225436936,299,0,0,0,0,0,0,terminated
37912,212,-0.3552910784528331,299,0,0,0,0,0,0,terminated
38211,213,-0.39970445351564343,299,0,0,0,0,0,0,terminated
38510,214,-0.3780956610040158,299,0,0,0,0,0,0,terminated
38809,215,-0.3668941679063574,299,0,0,0,0,0,0,terminated
39108,216,-0.36364244063705925,299,0,0,0,0,0,0,terminated
39247,217,-5.151939829783362,139,0,1,0,0,0,0,collision
39392,218,-5.154166895502895,145,0,1,0,0,0,0,collision
39541,219,-5.170286779648209,149,0,1,0,0,0,0,collision
39840,220,-0.3820195778192553,299,0,0,0,0,0,0,terminated
40139,221,-0.3905145806018078,299,0,0,0,0,0,0,terminated
40438,222,-0.38082878838850653,299,0,0,0,0,0,0,terminated
40737,223,-0.38352072950446875,299,0,0,0,0,0,0,terminated
41036,224,-0.3945943660596962,299,0,0,0,0,0,0,terminated
41058,225,-4.970789773675381,22,0,1,0,0,0,0,collision
41357,226,-0.3821931445088469,299,0,0,0,0,0,0,terminated
41513,227,-5.180884720768236,156,0,1,0,0,0,0,collision
41667,228,-5.17422774949066,154,0,1,0,0,0,0,collision
41966,229,-0.397385674675032,299,0,0,0,0,0,0,terminated
42104,230,-5.13485847533892,138,0,1,0,0,0,0,collision
42403,231,-0.38544343206364956,299,0,0,0,0,0,0,terminated
42702,232,-0.3866310436114664,299,0,0,0,0,0,0,terminated
43001,233,-0.3974919239880332,299,0,0,0,0,0,0,terminated
43300,234,-0.40033932016500584,299,0,0,0,0,0,0,terminated
43599,235,-0.3826675588547381,299,0,0,0,0,0,0,terminated
43898,236,-0.3982014289566011,299,0,0,0,0,0,0,terminated
44197,237,-0.4001598806437782,299,0,0,0,0,0,0,terminated
44295,238,-5.0880935724265886,98,0,1,0,0,0,0,collision
44594,239,-0.4039395439512354,299,0,0,0,0,0,0,terminated
44893,240,-0.397971081413946,299,0,0,0,0,0,0,terminated
45192,241,-0.39490833670934056,299,0,0,0,0,0,0,terminated
45491,242,-0.3728177284479552,299,0,0,0,0,0,0,terminated
45790,243,-0.3943568592525766,299,0,0,0,0,0,0,terminated
46089,244,-0.38680677196799096,299,0,0,0,0,0,0,terminated
46388,245,-0.3820907030389005,299,0,0,0,0,0,0,terminated
46687,246,-0.38361390494411934,299,0,0,0,0,0,0,terminated
46986,247,-0.4086417199515432,299,0,0,0,0,0,0,terminated
47285,248,-0.41469480008357607,299,0,0,0,0,0,0,terminated
47584,249,-0.4017103846204317,299,0,0,0,0,0,0,terminated
47883,250,-0.3964254057576728,299,0,0,0,0,0,0,terminated
47956,251,-5.048698202809674,73,0,1,0,0,0,0,collision
48255,252,-0.39361588553393306,299,0,0,0,0,0,0,terminated
48554,253,-0.3864540184376396,299,0,0,0,0,0,0,terminated
48853,254,-0.3870059801504284,299,0,0,0,0,0,0,terminated
263,1,-8.368423611323632,263,0,0,1,0,0,0,off_route
507,2,-8.349564012653746,244,0,0,1,0,0,0,off_route
755,3,-8.332770129023524,248,0,0,1,0,0,0,off_route
1016,4,-8.402003877205843,261,0,0,1,0,0,0,off_route
1281,5,-8.398971136135893,265,0,0,1,0,0,0,off_route
1532,6,-8.37140758195992,251,0,0,1,0,0,0,off_route
1764,7,-8.337551302531375,232,0,0,1,0,0,0,off_route
2020,8,-8.367711296504636,256,0,0,1,0,0,0,off_route
2264,9,-8.363637978282918,244,0,0,1,0,0,0,off_route
2517,10,-8.361218990816345,253,0,0,1,0,0,0,off_route
2774,11,-8.363339101696043,257,0,0,1,0,0,0,off_route
3018,12,-8.342265091500579,244,0,0,1,0,0,0,off_route
3256,13,-8.36816685986286,238,0,0,1,0,0,0,off_route
3505,14,-8.375095654407614,249,0,0,1,0,0,0,off_route
3751,15,-8.360829547211585,246,0,0,1,0,0,0,off_route
3998,16,-8.347962336143574,247,0,0,1,0,0,0,off_route
4241,17,-8.337346013421035,243,0,0,1,0,0,0,off_route
4499,18,-8.403470322552709,258,0,0,1,0,0,0,off_route
4758,19,-8.38146649804475,259,0,0,1,0,0,0,off_route
5005,20,-8.345932860541064,247,0,0,1,0,0,0,off_route
5263,21,-8.382002597979216,258,0,0,1,0,0,0,off_route
5515,22,-8.37603557458419,252,0,0,1,0,0,0,off_route
5766,23,-8.36038351363664,251,0,0,1,0,0,0,off_route
6025,24,-8.375855764916318,259,0,0,1,0,0,0,off_route
6279,25,-8.377665278057274,254,0,0,1,0,0,0,off_route
6529,26,-8.368607587124984,250,0,0,1,0,0,0,off_route
6781,27,-8.386591361208966,252,0,0,1,0,0,0,off_route
7032,28,-8.382034758765823,251,0,0,1,0,0,0,off_route
7279,29,-8.374106706021676,247,0,0,1,0,0,0,off_route
7530,30,-8.370193074303826,251,0,0,1,0,0,0,off_route
7778,31,-8.380124174921141,248,0,0,1,0,0,0,off_route
8034,32,-8.378227045825096,256,0,0,1,0,0,0,off_route
8279,33,-8.346543740702659,245,0,0,1,0,0,0,off_route
8522,34,-8.361594126861098,243,0,0,1,0,0,0,off_route
8774,35,-8.35703177612948,252,0,0,1,0,0,0,off_route
8855,36,-9.307148205838816,81,0,1,0,0,0,0,collision
9098,37,-8.347493234787507,243,0,0,1,0,0,0,off_route
9350,38,-8.35313710423832,252,0,0,1,0,0,0,off_route
9609,39,-8.369276417801192,259,0,0,1,0,0,0,off_route
9864,40,-8.364625872737607,255,0,0,1,0,0,0,off_route
10128,41,-8.346911729732522,264,0,0,1,0,0,0,off_route
10384,42,-8.26768873557439,256,0,0,1,0,0,0,off_route
10654,43,-8.263120592866255,270,0,0,1,0,0,0,off_route
10934,44,-8.258904843500176,280,0,0,1,0,0,0,off_route
11162,45,-8.23256944479718,228,0,0,1,0,0,0,off_route
11295,46,-9.135958063413046,133,0,1,0,0,0,0,collision
11589,47,-8.291084616349924,294,0,0,1,0,0,0,off_route
11876,48,-8.259540149272159,287,0,0,1,0,0,0,off_route
12120,49,-8.25590034007473,244,0,0,1,0,0,0,off_route
12394,50,-8.285043625392781,274,0,0,1,0,0,0,off_route
12676,51,-8.265811310907992,282,0,0,1,0,0,0,off_route
12942,52,51.715913472350564,266,1,0,0,0,0,0,success
13242,53,51.70330930041096,300,1,0,0,0,0,0,success
13528,54,51.718170945982926,286,1,0,0,0,0,0,success
13839,55,-8.274753589052185,311,0,0,1,0,0,0,off_route
14142,56,51.686739426701635,303,1,0,0,0,0,0,success
14471,57,-8.344591653941329,329,0,0,1,0,0,0,off_route
14782,58,-8.31510417077629,311,0,0,1,0,0,0,off_route
15085,59,-8.296866463746351,303,0,0,1,0,0,0,off_route
15392,60,-8.293588733005475,307,0,0,1,0,0,0,off_route
15479,61,-9.288677167840296,87,0,1,0,0,0,0,collision
15579,62,-9.162234128034632,100,0,1,0,0,0,0,collision
15847,63,-8.29617415881529,268,0,0,1,0,0,0,off_route
16118,64,-8.269085026160852,271,0,0,1,0,0,0,off_route
16395,65,51.66528404514411,277,1,0,0,0,0,0,success
16718,66,-8.285867085801213,323,0,0,1,0,0,0,off_route
17007,67,-8.278717584239065,289,0,0,1,0,0,0,off_route
17347,68,51.677740113548026,340,1,0,0,0,0,0,success
17611,69,-8.275820105415072,264,0,0,1,0,0,0,off_route
17909,70,-8.265949727607177,298,0,0,1,0,0,0,off_route
18206,71,51.68007036354168,297,1,0,0,0,0,0,success
18343,72,-9.133438825691597,137,0,1,0,0,0,0,collision
18637,73,-8.28080120829612,294,0,0,1,0,0,0,off_route
18973,74,-8.322708853208386,336,0,0,1,0,0,0,off_route
19270,75,51.70451495778463,297,1,0,0,0,0,0,success
19631,76,-8.367066728392137,361,0,0,1,0,0,0,off_route
19940,77,-8.277235541507508,309,0,0,1,0,0,0,off_route
20287,78,-8.314408177282573,347,0,0,1,0,0,0,off_route
20651,79,-8.306778277904414,364,0,0,1,0,0,0,off_route
20807,80,-9.179335617622968,156,0,1,0,0,0,0,collision
21146,81,-8.347956213049553,339,0,0,1,0,0,0,off_route
21496,82,51.62594190784543,350,1,0,0,0,0,0,success
21870,83,-8.358038849480184,374,0,0,1,0,0,0,off_route
22163,84,-8.2605081743392,293,0,0,1,0,0,0,off_route
22482,85,-8.286712681828435,319,0,0,1,0,0,0,off_route
22851,86,-8.35232500129365,369,0,0,1,0,0,0,off_route
23219,87,-8.32654101140972,368,0,0,1,0,0,0,off_route
23539,88,51.64525126994317,320,1,0,0,0,0,0,success
23858,89,-8.298783198799814,319,0,0,1,0,0,0,off_route
24204,90,-8.325664674019905,346,0,0,1,0,0,0,off_route
24556,91,-8.313770547994384,352,0,0,1,0,0,0,off_route
24939,92,-8.343027767909797,383,0,0,1,0,0,0,off_route
25124,93,-9.195230531420084,185,0,1,0,0,0,0,collision
25446,94,51.63874370556459,322,1,0,0,0,0,0,success
25799,95,51.64273487611744,353,1,0,0,0,0,0,success
26145,96,51.63177560180028,346,1,0,0,0,0,0,success
26488,97,51.63451992100432,343,1,0,0,0,0,0,success
26887,98,1.4727773110457087,399,0,0,0,0,0,1,timeout
27210,99,51.72594129443369,323,1,0,0,0,0,0,success
27498,100,-8.255014512371345,288,0,0,1,0,0,0,off_route
27846,101,41.702816400626325,348,1,0,1,0,0,0,success
28172,102,-8.290170655913577,326,0,0,1,0,0,0,off_route
28513,103,51.68666388693386,341,1,0,0,0,0,0,success
28799,104,51.69690977222351,286,1,0,0,0,0,0,success
29126,105,-8.302428905912869,327,0,0,1,0,0,0,off_route
29413,106,-8.278562896591664,287,0,0,1,0,0,0,off_route
29649,107,-8.201481741418473,236,0,0,1,0,0,0,off_route
29932,108,-8.245999379114028,283,0,0,1,0,0,0,off_route
30204,109,-8.24670307636653,272,0,0,1,0,0,0,off_route
30225,110,-9.630544078976223,21,0,1,0,0,0,0,collision
30244,111,-9.624398053617265,19,0,1,0,0,0,0,collision
30375,112,-9.165375772594999,131,0,1,0,0,0,0,collision
30394,113,-9.632391075333775,19,0,1,0,0,0,0,collision
30481,114,-9.53474208755457,87,0,1,0,0,0,0,collision
30717,115,-8.207994500991717,236,0,0,1,0,0,0,off_route
30767,116,-9.493970248111353,50,0,1,0,0,0,0,collision
31029,117,-8.268978512290476,262,0,0,1,0,0,0,off_route
31046,118,-9.637039193139545,17,0,1,0,0,0,0,collision
31079,119,-9.488406878083127,33,0,1,0,0,0,0,collision
31312,120,-8.196050265116646,233,0,0,1,0,0,0,off_route
31582,121,51.6931882240188,270,1,0,0,0,0,0,success
31615,122,-9.612740597625246,33,0,1,0,0,0,0,collision
31678,123,-9.504980268758548,63,0,1,0,0,0,0,collision
31729,124,-9.430893770087748,51,0,1,0,0,0,0,collision
31783,125,-9.49579341049766,54,0,1,0,0,0,0,collision
31905,126,-9.111558625365852,122,0,1,0,0,0,0,collision
32035,127,-9.147683661566239,130,0,1,0,0,0,0,collision
32250,128,-8.172806279328002,215,0,0,1,0,0,0,off_route
32268,129,-9.628539720558,18,0,1,0,0,0,0,collision
32483,130,51.731379438291505,215,1,0,0,0,0,0,success
32503,131,-9.624374211188718,20,0,1,0,0,0,0,collision
32753,132,-8.251761630388483,250,0,0,1,0,0,0,off_route
32771,133,-9.621987451757969,18,0,1,0,0,0,0,collision
33045,134,51.717011035618924,274,1,0,0,0,0,0,success
33297,135,-8.214905528980765,252,0,0,1,0,0,0,off_route
33590,136,51.73871953576196,293,1,0,0,0,0,0,success
33619,137,-9.591872142142412,29,0,1,0,0,0,0,collision
33674,138,-9.467427692851459,55,0,1,0,0,0,0,collision
33699,139,-9.624939182985042,25,0,1,0,0,0,0,collision
34026,140,51.64871896175675,327,1,0,0,0,0,0,success
34156,141,-9.276125170202807,130,0,1,0,0,0,0,collision
34300,142,-9.193015008169578,144,0,1,0,0,0,0,collision
34361,143,-9.536738846552309,61,0,1,0,0,0,0,collision
34388,144,-9.614933780321602,27,0,1,0,0,0,0,collision
34630,145,-8.19227031123312,242,0,0,1,0,0,0,off_route
34808,146,51.76141554808117,178,1,0,0,0,0,0,success
34958,147,51.74610926279528,150,1,0,0,0,0,0,success
35010,148,-9.474295808543074,52,0,1,0,0,0,0,collision
35190,149,51.771074741355214,180,1,0,0,0,0,0,success
35346,150,-9.164163596356701,156,0,1,0,0,0,0,collision
35596,151,-8.20448298539596,250,0,0,1,0,0,0,off_route
35810,152,-8.250067974048633,214,0,0,1,0,0,0,off_route
35999,153,51.76440785651676,189,1,0,0,0,0,0,success
36043,154,-9.485078390403404,44,0,1,0,0,0,0,collision
36124,155,-9.531060113170625,81,0,1,0,0,0,0,collision
36173,156,-9.487417415064973,49,0,1,0,0,0,0,collision
36340,157,51.74363307674494,167,1,0,0,0,0,0,success
36534,158,-8.213994658676194,194,0,0,1,0,0,0,off_route
36758,159,51.6877644952673,224,1,0,0,0,0,0,success
36793,160,-9.566388876522637,35,0,1,0,0,0,0,collision
36833,161,-9.477204524159339,40,0,1,0,0,0,0,collision
37024,162,51.7400914594123,191,1,0,0,0,0,0,success
37213,163,51.717100833968956,189,1,0,0,0,0,0,success
37388,164,51.75101739216024,175,1,0,0,0,0,0,success
37576,165,-8.232291766104208,188,0,0,1,0,0,0,off_route
37749,166,51.714621493246106,173,1,0,0,0,0,0,success
37917,167,51.740289567434964,168,1,0,0,0,0,0,success
38084,168,51.74507490705965,167,1,0,0,0,0,0,success
38137,169,-9.438749365343197,53,0,1,0,0,0,0,collision
38162,170,-9.622828969944042,25,0,1,0,0,0,0,collision
38194,171,-9.481467968010552,32,0,1,0,0,0,0,collision
38433,172,51.73378633392511,239,1,0,0,0,0,0,success
38658,173,51.7115249227876,225,1,0,0,0,0,0,success
38687,174,-9.631565249136138,29,0,1,0,0,0,0,collision
38849,175,51.754050814203076,162,1,0,0,0,0,0,success
38893,176,-9.319525833425999,44,0,1,0,0,0,0,collision
38938,177,-9.316593760185372,45,0,1,0,0,0,0,collision
38966,178,-9.486183095565783,28,0,1,0,0,0,0,collision
38982,179,-9.624182572805022,16,0,1,0,0,0,0,collision
39010,180,-9.491365970476938,28,0,1,0,0,0,0,collision
39164,181,51.76231672105959,154,1,0,0,0,0,0,success
39185,182,-9.592799909791456,21,0,1,0,0,0,0,collision
39213,183,-9.488891058665805,28,0,1,0,0,0,0,collision
39245,184,-9.461587393043208,32,0,1,0,0,0,0,collision
39388,185,51.7370781661547,143,1,0,0,0,0,0,success
39520,186,51.694677509739876,132,1,0,0,0,0,0,success
39716,187,51.76272283907965,196,1,0,0,0,0,0,success
39865,188,51.71553001402272,149,1,0,0,0,0,0,success
40076,189,51.73796584396606,211,1,0,0,0,0,0,success
40112,190,-9.475751641327799,36,0,1,0,0,0,0,collision
40261,191,51.73769129166494,149,1,0,0,0,0,0,success
40456,192,51.72945528580874,195,1,0,0,0,0,0,success
40636,193,51.728076118492794,180,1,0,0,0,0,0,success
40798,194,51.75265538233714,162,1,0,0,0,0,0,success
40818,195,-9.610227318094186,20,0,1,0,0,0,0,collision
40854,196,-9.47303284286674,36,0,1,0,0,0,0,collision
41025,197,51.741200584758424,171,1,0,0,0,0,0,success
41213,198,-8.234772457598398,188,0,0,1,0,0,0,off_route
41415,199,51.74810676705528,202,1,0,0,0,0,0,success
41613,200,51.72555913619775,198,1,0,0,0,0,0,success
41818,201,-8.229477319593645,205,0,0,1,0,0,0,off_route
41976,202,51.7477940737782,158,1,0,0,0,0,0,success
42009,203,-9.46461372022543,33,0,1,0,0,0,0,collision
42028,204,-9.613835047540038,19,0,1,0,0,0,0,collision
42140,205,-8.755687158432233,112,0,1,0,0,0,0,collision
42288,206,51.721755044599455,148,1,0,0,0,0,0,success
42421,207,51.71283525377627,133,1,0,0,0,0,0,success
42553,208,51.69983722287552,132,1,0,0,0,0,0,success
42575,209,-9.596320294882577,22,0,1,0,0,0,0,collision
42735,210,51.732595282540935,160,1,0,0,0,0,0,success
42769,211,-9.446404605458266,34,0,1,0,0,0,0,collision
42918,212,51.70179916062607,149,1,0,0,0,0,0,success
42979,213,-9.31952863559743,61,0,1,0,0,0,0,collision
43142,214,51.747572543279574,163,1,0,0,0,0,0,success
43274,215,51.724839444051675,132,1,0,0,0,0,0,success
43406,216,51.720534216504085,132,1,0,0,0,0,0,success
43547,217,51.73128612440116,141,1,0,0,0,0,0,success
43677,218,51.70047233409066,130,1,0,0,0,0,0,success
43809,219,51.717453976965245,132,1,0,0,0,0,0,success
43944,220,51.71944401456204,135,1,0,0,0,0,0,success
44076,221,51.71855844160148,132,1,0,0,0,0,0,success
44119,222,-9.325728522919164,43,0,1,0,0,0,0,collision
44256,223,51.74047955817339,137,1,0,0,0,0,0,success
44408,224,51.732379421875265,152,1,0,0,0,0,0,success
44424,225,-9.623098381099517,16,0,1,0,0,0,0,collision
44553,226,51.71864706416282,129,1,0,0,0,0,0,success
44692,227,51.71483751690261,139,1,0,0,0,0,0,success
44825,228,51.696700610565436,133,1,0,0,0,0,0,success
44954,229,51.70048005251549,129,1,0,0,0,0,0,success
45109,230,51.72496932611397,155,1,0,0,0,0,0,success
45255,231,51.73112407013052,146,1,0,0,0,0,0,success
45361,232,-8.72277778949791,106,0,1,0,0,0,0,collision
45407,233,-9.31797908881305,46,0,1,0,0,0,0,collision
45537,234,51.69585254646259,130,1,0,0,0,0,0,success
45699,235,51.72136125563538,162,1,0,0,0,0,0,success
45843,236,51.71350151248476,144,1,0,0,0,0,0,success
45988,237,51.722545849205055,145,1,0,0,0,0,0,success
46015,238,-9.494315712231318,27,0,1,0,0,0,0,collision
46055,239,-9.419197503942794,40,0,1,0,0,0,0,collision
46185,240,51.704396167569044,130,1,0,0,0,0,0,success
46231,241,-9.322357043013472,46,0,1,0,0,0,0,collision
46275,242,-9.322280844242293,44,0,1,0,0,0,0,collision
46407,243,51.70403747388082,132,1,0,0,0,0,0,success
46425,244,-9.61949585192877,18,0,1,0,0,0,0,collision
46566,245,51.726000344838624,141,1,0,0,0,0,0,success
46713,246,51.726132143514604,147,1,0,0,0,0,0,success
46861,247,51.691416780979786,148,1,0,0,0,0,0,success
46987,248,51.690968386330574,126,1,0,0,0,0,0,success
47017,249,-9.468627100391215,30,0,1,0,0,0,0,collision
47171,250,51.696400037118906,154,1,0,0,0,0,0,success
47227,251,-9.495670724644866,56,0,1,0,0,0,0,collision
47385,252,51.71773976683271,158,1,0,0,0,0,0,success
47519,253,51.71663028766657,134,1,0,0,0,0,0,success
47676,254,51.71949985466037,157,1,0,0,0,0,0,success
47859,255,51.703486729098394,183,1,0,0,0,0,0,success
48028,256,51.71841063715446,169,1,0,0,0,0,0,success
48180,257,51.72073833516129,152,1,0,0,0,0,0,success
48322,258,51.7249551347966,142,1,0,0,0,0,0,success
48475,259,51.72787520951863,153,1,0,0,0,0,0,success
48491,260,-9.625756329576143,16,0,1,0,0,0,0,collision
48520,261,-9.46741183519215,29,0,1,0,0,0,0,collision
48649,262,51.70650961074591,129,1,0,0,0,0,0,success
48682,263,-9.42947554359821,33,0,1,0,0,0,0,collision
48778,264,-9.338456032431315,96,0,1,0,0,0,0,collision
49001,265,51.62941660730201,223,1,0,0,0,0,0,success
49140,266,-9.388917117996243,139,0,1,0,0,0,0,collision
49339,267,51.66659232249344,199,1,0,0,0,0,0,success
49429,268,-9.2106762057262,90,0,1,0,0,0,0,collision
49618,269,51.70095058207841,189,1,0,0,0,0,0,success
49784,270,51.73046395598718,166,1,0,0,0,0,0,success
49962,271,51.686168459522094,178,1,0,0,0,0,0,success
50155,272,51.69261873830613,193,1,0,0,0,0,0,success
50304,273,-8.844578246207092,149,0,1,0,0,0,0,collision
50502,274,51.66406113855308,198,1,0,0,0,0,0,success
50659,275,51.70416948586007,157,1,0,0,0,0,0,success
50779,276,-8.77858774363982,120,0,1,0,0,0,0,collision
50928,277,51.726469512987805,149,1,0,0,0,0,0,success
51015,278,-8.779063626854947,87,0,1,0,0,0,0,collision
51141,279,51.678417354367724,126,1,0,0,0,0,0,success
51267,280,51.698857114545454,126,1,0,0,0,0,0,success
51396,281,51.70985795271869,129,1,0,0,0,0,0,success
51521,282,51.67847546721378,125,1,0,0,0,0,0,success
51646,283,51.68785014398847,125,1,0,0,0,0,0,success
51734,284,-8.761381336343362,88,0,1,0,0,0,0,collision
51861,285,51.69930166670622,127,1,0,0,0,0,0,success
51991,286,51.70982705050167,130,1,0,0,0,0,0,success
52116,287,51.689768361249776,125,1,0,0,0,0,0,success
52242,288,51.675576316753734,126,1,0,0,0,0,0,success
52368,289,51.68670726838519,126,1,0,0,0,0,0,success
52497,290,51.69490376853587,129,1,0,0,0,0,0,success
52639,291,51.71657632589068,142,1,0,0,0,0,0,success
52785,292,51.730833930881104,146,1,0,0,0,0,0,success
52916,293,51.727810115367234,131,1,0,0,0,0,0,success
53050,294,51.72526307443142,134,1,0,0,0,0,0,success
53189,295,51.72576491759939,139,1,0,0,0,0,0,success
53325,296,51.696971375709644,136,1,0,0,0,0,0,success
53459,297,51.71403135564726,134,1,0,0,0,0,0,success
53590,298,51.70583107163744,131,1,0,0,0,0,0,success
53725,299,51.699745982807094,135,1,0,0,0,0,0,success
53862,300,51.719242738241995,137,1,0,0,0,0,0,success
54003,301,51.720479116272955,141,1,0,0,0,0,0,success
54150,302,51.73569147435164,147,1,0,0,0,0,0,success
54285,303,51.72077612057558,135,1,0,0,0,0,0,success
54418,304,51.70493456095814,133,1,0,0,0,0,0,success
54553,305,51.71812124651546,135,1,0,0,0,0,0,success
54683,306,51.69806531058929,130,1,0,0,0,0,0,success
54810,307,51.701504828158164,127,1,0,0,0,0,0,success
54937,308,51.68995740392426,127,1,0,0,0,0,0,success
55067,309,51.70730309944374,130,1,0,0,0,0,0,success
55194,310,51.69678570753011,127,1,0,0,0,0,0,success
55322,311,51.70182495962946,128,1,0,0,0,0,0,success
55452,312,51.69852085033279,130,1,0,0,0,0,0,success
55582,313,51.712597950636436,130,1,0,0,0,0,0,success
55713,314,51.716750624989565,131,1,0,0,0,0,0,success
55843,315,51.69398947829757,130,1,0,0,0,0,0,success
55971,316,51.694966757672695,128,1,0,0,0,0,0,success
56098,317,51.69257101476441,127,1,0,0,0,0,0,success
56222,318,51.685639593053295,124,1,0,0,0,0,0,success
56352,319,51.718739666356036,130,1,0,0,0,0,0,success
56483,320,51.698417196178276,131,1,0,0,0,0,0,success
56612,321,51.69539649852326,129,1,0,0,0,0,0,success
56739,322,51.69055752486904,127,1,0,0,0,0,0,success
56865,323,51.69802790991753,126,1,0,0,0,0,0,success
56998,324,51.71015119839752,133,1,0,0,0,0,0,success
57130,325,51.7014810974688,132,1,0,0,0,0,0,success
57266,326,51.73946392760309,136,1,0,0,0,0,0,success
57399,327,51.70072643656023,133,1,0,0,0,0,0,success
57417,328,-9.607207248098149,18,0,1,0,0,0,0,collision
57433,329,-9.620927999126959,16,0,1,0,0,0,0,collision
57460,330,-9.491416117635847,27,0,1,0,0,0,0,collision
57589,331,51.68473384617792,129,1,0,0,0,0,0,success
57617,332,-9.483371320005501,28,0,1,0,0,0,0,collision
57634,333,-9.615995907521434,17,0,1,0,0,0,0,collision
57662,334,-9.48645330995037,28,0,1,0,0,0,0,collision
57708,335,-9.31591507204264,46,0,1,0,0,0,0,collision
57842,336,51.72071704178635,134,1,0,0,0,0,0,success
57877,337,-9.468574399379534,35,0,1,0,0,0,0,collision
57912,338,-9.473157373452363,35,0,1,0,0,0,0,collision
57953,339,-9.456023981971985,41,0,1,0,0,0,0,collision
57979,340,-9.57478195788979,26,0,1,0,0,0,0,collision
58017,341,-9.450650055004328,38,0,1,0,0,0,0,collision
58076,342,-9.464595707124037,59,0,1,0,0,0,0,collision
58231,343,51.710733847308724,155,1,0,0,0,0,0,success
58372,344,51.71599620945584,141,1,0,0,0,0,0,success
58431,345,-9.3059722164616,59,0,1,0,0,0,0,collision
58577,346,51.73577340601269,146,1,0,0,0,0,0,success
58643,347,-9.48076169400771,66,0,1,0,0,0,0,collision
58690,348,-9.462293456238873,47,0,1,0,0,0,0,collision
58803,349,-8.694851555709304,113,0,0,1,0,0,0,off_route
58848,350,-9.321448667403278,45,0,1,0,0,0,0,collision
58885,351,-9.507789139413662,37,0,1,0,0,0,0,collision
58931,352,-9.381582711499474,46,0,1,0,0,0,0,collision
58949,353,-9.626382262838487,18,0,1,0,0,0,0,collision
59081,354,51.66825456002385,132,1,0,0,0,0,0,success
59103,355,-9.62086571519652,22,0,1,0,0,0,0,collision
59131,356,-9.483349045918462,28,0,1,0,0,0,0,collision
59154,357,-9.61336416663335,23,0,1,0,0,0,0,collision
59298,358,51.72999513581054,144,1,0,0,0,0,0,success
59503,359,51.66454465025087,205,1,0,0,0,0,0,success
59661,360,-9.357914451495805,158,0,1,0,0,0,0,collision
59889,361,51.631740111240426,228,1,0,0,0,0,0,success
60029,362,-9.481977849491692,140,0,1,0,0,0,0,collision
60081,363,-9.500727385179697,52,0,1,0,0,0,0,collision
60216,364,51.709220757169575,135,1,0,0,0,0,0,success
60232,365,-9.623876034524352,16,0,1,0,0,0,0,collision
60259,366,-9.491299795092536,27,0,1,0,0,0,0,collision
60289,367,-9.469019100986163,30,0,1,0,0,0,0,collision
60422,368,51.72159747211202,133,1,0,0,0,0,0,success
60620,369,51.69171651536693,198,1,0,0,0,0,0,success
60893,370,51.53400802552416,273,1,0,0,0,0,0,success
61091,371,51.67084519489392,198,1,0,0,0,0,0,success
61297,372,51.682457431062154,206,1,0,0,0,0,0,success
61539,373,-9.915829435553478,242,0,1,0,0,0,0,collision
61757,374,51.61464364013403,218,1,0,0,0,0,0,success
62100,375,51.31317319939294,343,1,0,0,0,0,0,success
62393,376,51.49763732210943,293,1,0,0,0,0,0,success
62567,377,51.673482417792876,174,1,0,0,0,0,0,success
62745,378,51.66812047590701,178,1,0,0,0,0,0,success
62838,379,-9.331532292310923,93,0,1,0,0,0,0,collision
63012,380,51.66617539712904,174,1,0,0,0,0,0,success
63203,381,51.66924612870023,191,1,0,0,0,0,0,success
63404,382,51.653960429922854,201,1,0,0,0,0,0,success
63647,383,51.576485639299484,243,1,0,0,0,0,0,success
63867,384,51.605545262309825,220,1,0,0,0,0,0,success
64066,385,51.633257608088556,199,1,0,0,0,0,0,success
64251,386,51.673648692441645,185,1,0,0,0,0,0,success
64434,387,51.68303855165546,183,1,0,0,0,0,0,success
64529,388,-9.331658244442202,95,0,1,0,0,0,0,collision
64635,389,-9.354404420950669,106,0,1,0,0,0,0,collision
64834,390,51.63048569910089,199,1,0,0,0,0,0,success
64914,391,-9.484493290902629,80,0,1,0,0,0,0,collision
65081,392,51.706641184526156,167,1,0,0,0,0,0,success
65305,393,51.60173960968675,224,1,0,0,0,0,0,success
65544,394,51.51263260436506,239,1,0,0,0,0,0,success
65737,395,51.6512044801321,193,1,0,0,0,0,0,success
65846,396,-9.39473563082211,109,0,1,0,0,0,0,collision
65977,397,-9.409803851740419,131,0,1,0,0,0,0,collision
66025,398,-9.445014244807403,48,0,1,0,0,0,0,collision
66211,399,51.68116212559364,186,1,0,0,0,0,0,success
66401,400,51.716236266238184,190,1,0,0,0,0,0,success
66440,401,-9.445893554905348,39,0,1,0,0,0,0,collision
66483,402,-9.46086408095938,43,0,1,0,0,0,0,collision
66548,403,-9.252936086968333,65,0,1,0,0,0,0,collision
66679,404,51.71152593310111,131,1,0,0,0,0,0,success
66910,405,51.58824650599416,231,1,0,0,0,0,0,success
67122,406,51.631231243041164,212,1,0,0,0,0,0,success
67305,407,51.65458604467578,183,1,0,0,0,0,0,success
67338,408,-9.463226856827966,33,0,1,0,0,0,0,collision
67366,409,-9.491243889988057,28,0,1,0,0,0,0,collision
67418,410,-9.226461279515265,52,0,1,0,0,0,0,collision
67545,411,51.68920733608544,127,1,0,0,0,0,0,success
